Chemical,Label
NCGC00357022-01,0.09588407725095749
NCGC00357165-01,0.0965360552072525
NCGC00357122-01,0.21252654492855072
NCGC00357212-01,0.4975297451019287
NCGC00357263-01,0.9284663200378418
NCGC00357052-01,0.3727329969406128
NCGC00356952-01,0.5789304971694946
NCGC00357225-01,0.11603857576847076
NCGC00356944-01,0.08715363591909409
NCGC00357053-01,0.10502025485038757
NCGC00357202-01,0.12703120708465576
NCGC00357013-01,0.9112224578857422
NCGC00357131-01,0.14525187015533447
NCGC00357127-01,0.13665804266929626
NCGC00357147-01,0.16994816064834595
NCGC00357267-01,0.13791599869728088
NCGC00356979-01,0.14648334681987762
NCGC00357179-01,0.15207013487815857
NCGC00356945-01,0.11688223481178284
NCGC00357068-01,0.3909904360771179
NCGC00357002-01,0.13989092409610748
NCGC00356974-01,0.0962570533156395
NCGC00357109-01,0.9441468715667725
NCGC00356988-01,0.9558350443840027
NCGC00357117-01,0.8185684680938721
NCGC00357239-01,0.14268484711647034
NCGC00356961-01,0.17545568943023682
NCGC00356966-01,0.1366948038339615
NCGC00356996-01,0.11579257249832153
NCGC00356950-01,0.5577115416526794
NCGC00356969-01,0.11061429232358932
NCGC00357050-01,0.11931546777486801
NCGC00357258-01,0.12066063284873962
NCGC00357186-01,0.08559034764766693
NCGC00357115-01,0.09777801483869553
NCGC00356940-01,0.3200981616973877
NCGC00357130-01,0.10195323824882507
NCGC00356959-01,0.08217313885688782
NCGC00356985-01,0.0561266727745533
NCGC00357125-01,0.1326943039894104
NCGC00357270-01,0.1356040984392166
NCGC00357031-01,0.07840017229318619
NCGC00357137-01,0.07723858207464218
NCGC00357102-01,0.12268537282943726
NCGC00357228-01,0.20198369026184082
NCGC00356965-01,0.9202677011489868
NCGC00357151-01,0.250013142824173
NCGC00357280-01,0.9840881824493408
NCGC00357097-01,0.895609974861145
NCGC00357272-01,0.0931084081530571
NCGC00357229-01,0.07575516402721405
NCGC00357200-01,0.08439645916223526
NCGC00357273-01,0.6525239944458008
NCGC00357088-01,0.13998441398143768
NCGC00357101-01,0.1419626623392105
NCGC00357287-01,0.2138604372739792
NCGC00357253-01,0.4346499443054199
NCGC00357177-01,0.4878433048725128
NCGC00357152-01,0.11895301938056946
NCGC00357140-01,0.9327470064163208
NCGC00357086-01,0.13405977189540863
NCGC00357150-01,0.09253545105457306
NCGC00357040-01,0.11759492754936218
NCGC00357172-01,0.19443154335021973
NCGC00357135-01,0.07559391856193542
NCGC00357207-01,0.06264687329530716
NCGC00356990-01,0.10170422494411469
NCGC00357276-01,0.15563112497329712
NCGC00357016-01,0.07632455229759216
NCGC00357247-01,0.0913427546620369
NCGC00357286-01,0.06576383858919144
NCGC00357255-01,0.9522119164466858
NCGC00357025-01,0.2943771481513977
NCGC00357008-01,0.39975449442863464
NCGC00357128-01,0.8951416015625
NCGC00356978-01,0.8236552476882935
NCGC00357072-01,0.9625015258789062
NCGC00357195-01,0.6446041464805603
NCGC00357215-01,0.3458242118358612
NCGC00357038-01,0.8898207545280457
NCGC00357208-01,0.06099303066730499
NCGC00357099-01,0.06099303066730499
NCGC00357007-01,0.049072157591581345
NCGC00356989-01,0.9188384413719177
NCGC00357246-01,0.6088127493858337
NCGC00357081-01,0.24867869913578033
NCGC00357281-01,0.6069609522819519
NCGC00357244-01,0.15173380076885223
NCGC00357194-01,0.31006529927253723
NCGC00357193-01,0.14957740902900696
NCGC00357006-01,0.06058270111680031
NCGC00357041-01,0.13900309801101685
NCGC00357074-01,0.08739647269248962
NCGC00357166-01,0.13830363750457764
NCGC00357070-01,0.11328396946191788
NCGC00357222-01,0.5941540002822876
NCGC00357245-01,0.10884565860033035
NCGC00357217-01,0.04850989580154419
NCGC00357015-01,0.03939441964030266
NCGC00357261-01,0.05695129558444023
NCGC00357060-01,0.08021646738052368
NCGC00357104-01,0.4468390941619873
NCGC00357176-01,0.4051511585712433
NCGC00357187-01,0.473364919424057
NCGC00357066-01,0.17496277391910553
NCGC00357216-01,0.34875044226646423
NCGC00357148-01,0.9748073220252991
NCGC00357078-01,0.06560259312391281
NCGC00357027-01,0.12083395570516586
NCGC00357180-01,0.8570594191551208
NCGC00356946-01,0.7338699698448181
NCGC00356970-01,0.40848687291145325
NCGC00357191-01,0.42406806349754333
NCGC00357077-01,0.314349502325058
NCGC00357069-01,0.14877009391784668
NCGC00356958-01,0.7161452174186707
NCGC00357121-01,0.40398845076560974
NCGC00357067-01,0.23100446164608002
NCGC00357243-01,0.49911946058273315
NCGC00357100-01,0.14724162220954895
NCGC00356960-01,0.1146470159292221
NCGC00357136-01,0.13182438910007477
NCGC00357158-01,0.1360780894756317
NCGC00357126-01,0.7906508445739746
NCGC00357110-01,0.9852505922317505
NCGC00357178-01,0.9862827658653259
NCGC00357167-01,0.7765810489654541
NCGC00357096-01,0.5009574294090271
NCGC00357230-01,0.9048260450363159
NCGC00357257-01,0.14520297944545746
NCGC00356951-01,0.7290677428245544
NCGC00357241-01,0.07566116005182266
NCGC00357024-01,0.067286916077137
NCGC00357233-01,0.2789951264858246
NCGC00357197-01,0.05155102536082268
NCGC00357142-01,0.057686012238264084
NCGC00357231-01,0.04887109994888306
NCGC00357044-01,0.41685402393341064
NCGC00357209-01,0.7853478789329529
NCGC00357045-01,0.6800105571746826
NCGC00357075-01,0.5991014838218689
NCGC00356938-01,0.5700226426124573
NCGC00357065-01,0.15797747671604156
NCGC00357094-01,0.170368954539299
NCGC00357083-01,0.11919378489255905
NCGC00357085-01,0.7923697829246521
NCGC00357236-01,0.7076191306114197
NCGC00357035-01,0.0922296866774559
NCGC00357108-01,0.07970811426639557
NCGC00357235-01,0.2006557732820511
NCGC00357224-01,0.709462583065033
NCGC00357211-01,0.052065398544073105
NCGC00357039-01,0.08467669785022736
NCGC00357264-01,0.05322081223130226
NCGC00357285-01,0.3949500322341919
NCGC00357032-01,0.3437129557132721
NCGC00357059-01,0.17069217562675476
NCGC00357061-01,0.21250547468662262
NCGC00357190-01,0.44041839241981506
NCGC00356943-01,0.2207525372505188
NCGC00357005-01,0.05935363844037056
NCGC00357251-01,0.3914159834384918
NCGC00356992-01,0.4148341715335846
NCGC00357254-01,0.1299094259738922
NCGC00357199-01,0.07343241572380066
NCGC00356957-01,0.18528687953948975
NCGC00356968-01,0.22447259724140167
NCGC00357268-01,0.09554468095302582
NCGC00357256-01,0.3229210376739502
NCGC00357141-01,0.1350201517343521
NCGC00357093-01,0.14839090406894684
NCGC00357087-01,0.08565496653318405
NCGC00357223-01,0.5680943727493286
NCGC00357119-01,0.13565391302108765
NCGC00357003-01,0.08381456881761551
NCGC00357275-01,0.8393467664718628
NCGC00357014-01,0.8453329801559448
NCGC00357011-01,0.9731950759887695
NCGC00356976-01,0.40159615874290466
NCGC00357175-01,0.919884979724884
NCGC00357021-01,0.05313990265130997
NCGC00357221-01,0.9525272250175476
NCGC00356972-01,0.14443719387054443
NCGC00357133-01,0.1445050835609436
NCGC00357056-01,0.8453420400619507
NCGC00356980-01,0.0733286514878273
NCGC00357206-01,0.7179950475692749
NCGC00357250-01,0.5669081807136536
NCGC00356997-01,0.04879504069685936
NCGC00356998-01,0.032203491777181625
NCGC00357282-01,0.10321948677301407
NCGC00356948-01,0.028959423303604126
NCGC00357054-01,0.11539342999458313
NCGC00356956-01,0.10731375962495804
NCGC00356994-01,0.8472083210945129
NCGC00357234-01,0.3871684670448303
NCGC00357111-01,0.6290950179100037
NCGC00357155-01,0.5531071424484253
NCGC00357098-01,0.47640299797058105
NCGC00357156-01,0.2786160707473755
NCGC00357019-01,0.12128015607595444
NCGC00357095-01,0.4432440400123596
NCGC00357226-01,0.4060596227645874
NCGC00357249-01,0.9503677487373352
NCGC00357017-01,0.9630296230316162
NCGC00357259-01,0.28819987177848816
NCGC00357051-01,0.9349175095558167
NCGC00356954-01,0.11584153771400452
NCGC00357020-01,0.12773406505584717
NCGC00357168-01,0.1439000815153122
NCGC00357283-01,0.053227223455905914
NCGC00357210-01,0.25502991676330566
NCGC00357118-01,0.30081409215927124
NCGC00357144-01,0.14243239164352417
