Chemical,Label
NCGC00357000-01,0.21668536961078644
NCGC00357012-01,0.7201381921768188
NCGC00356939-01,0.25766733288764954
NCGC00356955-01,0.0020532989874482155
NCGC00357262-01,0.002169248880818486
NCGC00356991-01,0.1843532770872116
NCGC00357203-01,0.44643428921699524
NCGC00357049-01,0.059437867254018784
NCGC00357164-01,0.08535580337047577
NCGC00357073-01,0.032694414258003235
NCGC00357043-01,0.042012374848127365
NCGC00357269-01,0.05701832473278046
NCGC00357266-01,0.15869316458702087
NCGC00357076-01,0.11379315704107285
NCGC00357153-01,0.5123398303985596
NCGC00357138-01,0.09293875098228455
NCGC00357071-01,0.03648750111460686
NCGC00357274-01,0.052896905690431595
NCGC00356981-01,0.10383396595716476
NCGC00357278-01,0.050098322331905365
NCGC00357113-01,0.23981089890003204
NCGC00357218-01,0.7225823998451233
NCGC00357048-01,0.06334647536277771
NCGC00357162-01,0.042941536754369736
NCGC00356941-01,0.06275135278701782
NCGC00357184-01,0.05507862567901611
NCGC00357238-01,0.16560710966587067
NCGC00357220-01,0.11357631534337997
NCGC00357252-01,0.08851801604032516
NCGC00357159-01,0.11922755837440491
NCGC00356947-01,0.08178581297397614
NCGC00357063-01,0.09170664846897125
NCGC00356982-01,0.17398306727409363
NCGC00357219-01,0.6259756088256836
NCGC00357037-01,0.057068806141614914
NCGC00356975-01,0.14437110722064972
NCGC00357169-01,0.44199153780937195
NCGC00357022-01,0.22309976816177368
NCGC00357165-01,0.05277867987751961
NCGC00357122-01,0.32748910784721375
NCGC00357212-01,0.35827362537384033
NCGC00357263-01,0.7134610414505005
NCGC00357052-01,0.3787519633769989
NCGC00356952-01,0.5147160887718201
NCGC00357225-01,0.2773955166339874
NCGC00356944-01,0.04192504286766052
NCGC00357053-01,0.23491418361663818
NCGC00357202-01,0.24799983203411102
NCGC00357013-01,0.855833888053894
NCGC00357131-01,0.20527426898479462
NCGC00357127-01,0.46275871992111206
NCGC00357147-01,0.21415606141090393
NCGC00357267-01,0.054879847913980484
NCGC00356979-01,0.17957887053489685
NCGC00357179-01,0.41898685693740845
NCGC00356945-01,0.0668439045548439
NCGC00357068-01,0.6181750297546387
NCGC00357002-01,0.3215392231941223
NCGC00356974-01,0.07261472195386887
NCGC00357109-01,0.8993071913719177
NCGC00356988-01,0.9272811412811279
NCGC00357117-01,0.8569645881652832
NCGC00357239-01,0.14325763285160065
NCGC00356961-01,0.17048662900924683
NCGC00356966-01,0.17280782759189606
NCGC00356996-01,0.07262296974658966
NCGC00356950-01,0.7819777131080627
NCGC00356969-01,0.17049367725849152
NCGC00357050-01,0.04287518933415413
NCGC00357258-01,0.38320305943489075
NCGC00357186-01,0.044379569590091705
NCGC00357115-01,0.04488883540034294
NCGC00356940-01,0.35885825753211975
NCGC00357130-01,0.08665457367897034
NCGC00356959-01,0.07119367271661758
NCGC00356985-01,0.04903648421168327
NCGC00357125-01,0.049793701618909836
NCGC00357270-01,0.052732955664396286
NCGC00357031-01,0.05640165135264397
NCGC00357137-01,0.053494878113269806
NCGC00357102-01,0.08511471003293991
NCGC00357228-01,0.3804539740085602
NCGC00356965-01,0.7776936292648315
NCGC00357151-01,0.31902632117271423
NCGC00357280-01,0.8072695732116699
NCGC00357097-01,0.9121053218841553
NCGC00357272-01,0.029742585495114326
NCGC00357229-01,0.04342672601342201
NCGC00357200-01,0.05472372844815254
NCGC00357273-01,0.2759460508823395
NCGC00357088-01,0.05065524950623512
NCGC00357101-01,0.05932380259037018
NCGC00357287-01,0.05968710407614708
NCGC00357253-01,0.4195554852485657
NCGC00357177-01,0.41733449697494507
NCGC00357152-01,0.0753476619720459
NCGC00357140-01,0.989617645740509
NCGC00357086-01,0.07329501211643219
NCGC00357150-01,0.07848545908927917
NCGC00357040-01,0.09863052517175674
NCGC00357172-01,0.2647719383239746
NCGC00357135-01,0.07508082687854767
NCGC00357207-01,0.3451762795448303
NCGC00356990-01,0.11504802107810974
NCGC00357276-01,0.2064056098461151
NCGC00357016-01,0.03272819519042969
NCGC00357247-01,0.11041980236768723
NCGC00357286-01,0.12592750787734985
NCGC00357255-01,0.6932485103607178
NCGC00357025-01,0.30752766132354736
NCGC00357008-01,0.4685303568840027
NCGC00357128-01,0.8858801126480103
NCGC00356978-01,0.8491942882537842
NCGC00357072-01,0.9009760618209839
NCGC00357195-01,0.4945079982280731
NCGC00357215-01,0.6275157928466797
NCGC00357038-01,0.76083904504776
NCGC00357208-01,0.07664913684129715
NCGC00357099-01,0.07664913684129715
NCGC00357007-01,0.11787348985671997
NCGC00356989-01,0.9406716823577881
NCGC00357246-01,0.7389683723449707
NCGC00357081-01,0.6794633865356445
NCGC00357281-01,0.6877486109733582
NCGC00357244-01,0.24398493766784668
NCGC00357194-01,0.271698534488678
NCGC00357193-01,0.11348073184490204
NCGC00357006-01,0.015297414734959602
NCGC00357041-01,0.09682577848434448
NCGC00357074-01,0.04991146922111511
NCGC00357166-01,0.16811318695545197
NCGC00357070-01,0.06396864354610443
NCGC00357222-01,0.31066036224365234
NCGC00357245-01,0.11126124858856201
NCGC00357217-01,0.012281585484743118
NCGC00357015-01,0.018749123439192772
NCGC00357261-01,0.0765756368637085
NCGC00357060-01,0.03400644287467003
NCGC00357104-01,0.25636568665504456
NCGC00357176-01,0.5249818563461304
NCGC00357187-01,0.6382927298545837
NCGC00357066-01,0.4059165120124817
NCGC00357216-01,0.31595733761787415
NCGC00357148-01,0.9314185380935669
NCGC00357078-01,0.10526832938194275
NCGC00357027-01,0.09424308687448502
NCGC00357180-01,0.7819667458534241
NCGC00356946-01,0.8020256757736206
NCGC00356970-01,0.4232238829135895
NCGC00357191-01,0.47886109352111816
NCGC00357077-01,0.4020657539367676
NCGC00357069-01,0.20910130441188812
NCGC00356958-01,0.7683393955230713
NCGC00357121-01,0.639395534992218
NCGC00357067-01,0.48952674865722656
NCGC00357243-01,0.8166691064834595
NCGC00357100-01,0.2175225168466568
NCGC00356960-01,0.13605192303657532
NCGC00357136-01,0.17203561961650848
NCGC00357158-01,0.13551583886146545
NCGC00357126-01,0.7683496475219727
NCGC00357110-01,0.8160210847854614
NCGC00357178-01,0.9790300130844116
NCGC00357167-01,0.7798343300819397
NCGC00357096-01,0.9265682697296143
NCGC00357230-01,0.80075603723526
NCGC00357257-01,0.3633897304534912
NCGC00356951-01,0.9702320694923401
NCGC00357241-01,0.05363893508911133
NCGC00357024-01,0.04202570393681526
NCGC00357233-01,0.05461650714278221
NCGC00357197-01,0.05879964306950569
NCGC00357142-01,0.05196220427751541
NCGC00357231-01,0.18741901218891144
NCGC00357044-01,0.6050747632980347
NCGC00357209-01,0.7866954803466797
NCGC00357045-01,0.705048680305481
NCGC00357075-01,0.5260312557220459
NCGC00356938-01,0.347147673368454
NCGC00357065-01,0.3824555575847626
NCGC00357094-01,0.40051957964897156
NCGC00357083-01,0.17034095525741577
NCGC00357085-01,0.791235089302063
NCGC00357236-01,0.8048124313354492
NCGC00357035-01,0.04543277248740196
NCGC00357108-01,0.05146665498614311
NCGC00357235-01,0.25489431619644165
NCGC00357224-01,0.5373640060424805
NCGC00357211-01,0.03809627890586853
NCGC00357039-01,0.03596709296107292
NCGC00357264-01,0.060918886214494705
NCGC00357285-01,0.4815177321434021
NCGC00357032-01,0.4566514194011688
NCGC00357059-01,0.5619884133338928
NCGC00357061-01,0.5248008370399475
NCGC00357190-01,0.7989718914031982
NCGC00356943-01,0.1726464033126831
NCGC00357005-01,0.1572454869747162
NCGC00357251-01,0.5223642587661743
NCGC00356992-01,0.4934087097644806
NCGC00357254-01,0.06818052381277084
NCGC00357199-01,0.054465312510728836
NCGC00356957-01,0.6256737112998962
NCGC00356968-01,0.12106021493673325
NCGC00357268-01,0.4380146265029907
NCGC00357256-01,0.4613902270793915
NCGC00357141-01,0.201482355594635
NCGC00357093-01,0.44994768500328064
NCGC00357087-01,0.3640756905078888
NCGC00357223-01,0.27808037400245667
NCGC00357119-01,0.165599524974823
NCGC00357003-01,0.6815824508666992
NCGC00357275-01,0.726024866104126
NCGC00357014-01,0.931246280670166
NCGC00357011-01,0.9256111979484558
NCGC00356976-01,0.6775551438331604
NCGC00357175-01,0.8910970687866211
NCGC00357021-01,0.07624182105064392
NCGC00357221-01,0.5440806150436401
NCGC00356972-01,0.21353155374526978
NCGC00357133-01,0.1484677791595459
NCGC00357056-01,0.909823477268219
NCGC00356980-01,0.07918392866849899
NCGC00357206-01,0.540020763874054
NCGC00357250-01,0.41828233003616333
NCGC00356997-01,0.05656260997056961
NCGC00356998-01,0.05751815438270569
NCGC00357282-01,0.347568541765213
NCGC00356948-01,0.18925641477108002
NCGC00357054-01,0.202235147356987
NCGC00356956-01,0.13277505338191986
NCGC00356994-01,0.8615742325782776
NCGC00357234-01,0.500033974647522
NCGC00357111-01,0.6052286028862
NCGC00357155-01,0.36144670844078064
NCGC00357098-01,0.5770108699798584
NCGC00357156-01,0.5372833609580994
NCGC00357019-01,0.27943140268325806
NCGC00357095-01,0.7197708487510681
NCGC00357226-01,0.5815206170082092
NCGC00357249-01,0.8578507900238037
NCGC00357017-01,0.834663450717926
NCGC00357259-01,0.2355029284954071
NCGC00357051-01,0.9161977767944336
NCGC00356954-01,0.06327056884765625
NCGC00357020-01,0.3272640109062195
NCGC00357168-01,0.1013965830206871
NCGC00357283-01,0.07233387976884842
NCGC00357210-01,0.38769352436065674
NCGC00357118-01,0.5064077973365784
NCGC00357144-01,0.3043755888938904
